threshold,accuracy,precision,recall,f1,roc_auc,average_precision,true_negatives,false_positives,false_negatives,true_positives,false_positive_ratio,false_negative_ratio,strategy_name,split_name
0.4,0.8803647854085836,0.2647608869890462,0.8056910569105691,0.3985521817816208,0.897580385063032,0.7773452334079162,21019,2752,239,991,0.7352391130109538,0.1943089430894309,tuned_hist_gradient_boosting_model,bank_1_valid
0.45,0.9076436942522299,0.322357589726704,0.7959349593495935,0.4588704007499414,0.897580385063032,0.7773452334079162,21713,2058,251,979,0.677642410273296,0.2040650406504065,tuned_hist_gradient_boosting_model,bank_1_valid
0.5,0.9305227790888364,0.39597866228970047,0.7845528455284553,0.5263157894736842,0.897580385063032,0.7773452334079162,22299,1472,265,965,0.6040213377102995,0.21544715447154472,tuned_hist_gradient_boosting_model,bank_1_valid
0.55,0.9492820287188513,0.4901247401247401,0.7666666666666667,0.5979708306911858,0.897580385063032,0.7773452334079162,22790,981,287,943,0.5098752598752598,0.23333333333333334,tuned_hist_gradient_boosting_model,bank_1_valid
0.6,0.9620015199392025,0.5887198986058302,0.7552845528455284,0.6616809116809117,0.897580385063032,0.7773452334079162,23122,649,301,929,0.4112801013941698,0.24471544715447155,tuned_hist_gradient_boosting_model,bank_1_valid
0.65,0.9716011359545618,0.7003081664098614,0.7390243902439024,0.7191455696202531,0.897580385063032,0.7773452334079162,23382,389,321,909,0.2996918335901387,0.26097560975609757,tuned_hist_gradient_boosting_model,bank_1_valid
0.7,0.9776008959641614,0.8056569343065694,0.7178861788617886,0.7592433361994841,0.897580385063032,0.7773452334079162,23558,213,347,883,0.19434306569343066,0.2821138211382114,tuned_hist_gradient_boosting_model,bank_1_valid
0.75,0.9808807647694092,0.8860369609856262,0.7016260162601626,0.7831215970961888,0.897580385063032,0.7773452334079162,23660,111,367,863,0.11396303901437371,0.2983739837398374,tuned_hist_gradient_boosting_model,bank_1_valid
0.8,0.9819607215711371,0.9342251950947603,0.6813008130081301,0.7879642689233662,0.897580385063032,0.7773452334079162,23712,59,392,838,0.06577480490523968,0.31869918699186994,tuned_hist_gradient_boosting_model,bank_1_valid
0.85,0.9821607135714572,0.9688995215311005,0.6585365853658537,0.7841239109390126,0.897580385063032,0.7773452334079162,23745,26,420,810,0.03110047846889952,0.34146341463414637,tuned_hist_gradient_boosting_model,bank_1_valid
0.9,0.9806407743690252,0.9782051282051282,0.6203252032520326,0.7592039800995025,0.897580385063032,0.7773452334079162,23754,17,467,763,0.021794871794871794,0.3796747967479675,tuned_hist_gradient_boosting_model,bank_1_valid
0.1,0.04168,0.03231409298380256,0.9987515605493134,0.06260270756710228,0.8589875026562679,0.731969814463819,242,23957,1,800,0.9676859070161974,0.0012484394506866417,tuned_hist_gradient_boosting_model,bank_2_valid
0.15,0.20188,0.03694390715667312,0.9538077403245943,0.07113262883478423,0.8589875026562679,0.731969814463819,4283,19916,37,764,0.9630560928433269,0.046192259675405745,tuned_hist_gradient_boosting_model,bank_2_valid
0.2,0.79452,0.11063218390804598,0.7690387016229713,0.19343696027633853,0.8589875026562679,0.731969814463819,19247,4952,185,616,0.889367816091954,0.23096129837702872,tuned_hist_gradient_boosting_model,bank_2_valid
0.25,0.90984,0.22344880091358965,0.7328339575530587,0.3424737456242707,0.8589875026562679,0.731969814463819,22159,2040,214,587,0.7765511990864103,0.2671660424469413,tuned_hist_gradient_boosting_model,bank_2_valid
0.3,0.93144,0.2804232804232804,0.7278401997503121,0.4048611111111111,0.8589875026562679,0.731969814463819,22703,1496,218,583,0.7195767195767195,0.2721598002496879,tuned_hist_gradient_boosting_model,bank_2_valid
0.35,0.9466,0.3421985815602837,0.7228464419475655,0.4645006016847172,0.8589875026562679,0.731969814463819,23086,1113,222,579,0.6578014184397163,0.27715355805243447,tuned_hist_gradient_boosting_model,bank_2_valid
0.4,0.9558,0.3958904109589041,0.7215980024968789,0.5112781954887218,0.8589875026562679,0.731969814463819,23317,882,223,578,0.6041095890410959,0.2784019975031211,tuned_hist_gradient_boosting_model,bank_2_valid
0.45,0.96424,0.46265060240963857,0.7191011235955056,0.5630498533724341,0.8589875026562679,0.731969814463819,23530,669,225,576,0.5373493975903615,0.2808988764044944,tuned_hist_gradient_boosting_model,bank_2_valid
0.5,0.97108,0.5363805970149254,0.717852684144819,0.6139882541377469,0.8589875026562679,0.731969814463819,23702,497,226,575,0.46361940298507465,0.28214731585518105,tuned_hist_gradient_boosting_model,bank_2_valid
0.55,0.9782,0.6441441441441441,0.714107365792759,0.6773238602723505,0.8589875026562679,0.731969814463819,23883,316,229,572,0.35585585585585583,0.2858926342072409,tuned_hist_gradient_boosting_model,bank_2_valid
0.6,0.98228,0.7283163265306123,0.7128589263420724,0.7205047318611988,0.8589875026562679,0.731969814463819,23986,213,230,571,0.27168367346938777,0.28714107365792757,tuned_hist_gradient_boosting_model,bank_2_valid
0.65,0.9852,0.8048090523338048,0.7103620474406991,0.7546419098143236,0.8589875026562679,0.731969814463819,24061,138,232,569,0.19519094766619519,0.28963795255930086,tuned_hist_gradient_boosting_model,bank_2_valid
0.7,0.98712,0.8645357686453576,0.7091136079900124,0.7791495198902606,0.8589875026562679,0.731969814463819,24110,89,233,568,0.1354642313546423,0.2908863920099875,tuned_hist_gradient_boosting_model,bank_2_valid
0.75,0.98792,0.8954041204437401,0.7053682896379525,0.7891061452513967,0.8589875026562679,0.731969814463819,24133,66,236,565,0.1045958795562599,0.29463171036204744,tuned_hist_gradient_boosting_model,bank_2_valid
0.8,0.98872,0.9303482587064676,0.700374531835206,0.7991452991452992,0.8589875026562679,0.731969814463819,24157,42,240,561,0.06965174129353234,0.299625468164794,tuned_hist_gradient_boosting_model,bank_2_valid
0.85,0.98932,0.9651567944250871,0.6916354556803995,0.8058181818181818,0.8589875026562679,0.731969814463819,24179,20,247,554,0.03484320557491289,0.3083645443196005,tuned_hist_gradient_boosting_model,bank_2_valid
0.9,0.98936,0.9890310786106032,0.6754057428214731,0.8026706231454006,0.8589875026562679,0.731969814463819,24193,6,260,541,0.010968921389396709,0.32459425717852686,tuned_hist_gradient_boosting_model,bank_2_valid
0.1,0.04667906641867162,0.04084835801674179,0.999507631708518,0.0784889902758714,0.8839800478450188,0.7620062474299722,304,47666,1,2030,0.9591516419832582,0.0004923682914820286,tuned_hist_gradient_boosting_model,central_valid
0.15,0.16711665766684666,0.04525208926439526,0.9704579025110783,0.08647202053216926,0.8839800478450188,0.7620062474299722,6385,41585,60,1971,0.9547479107356047,0.029542097488921712,tuned_hist_gradient_boosting_model,central_valid
0.2,0.637967240655187,0.08908207619534646,0.8577055637616937,0.16140090799592327,0.8839800478450188,0.7620062474299722,30157,17813,289,1742,0.9109179238046535,0.14229443623830626,tuned_hist_gradient_boosting_model,central_valid
0.25,0.7970640587188256,0.14478291316526612,0.8143771541112752,0.24585655890003716,0.8839800478450188,0.7620062474299722,38200,9770,377,1654,0.8552170868347339,0.18562284588872477,tuned_hist_gradient_boosting_model,central_valid
0.3,0.8581228375432491,0.19518362432269717,0.7981290004923683,0.3136609907120743,0.8839800478450188,0.7620062474299722,41286,6684,410,1621,0.8048163756773028,0.2018709995076317,tuned_hist_gradient_boosting_model,central_valid
0.35,0.8950020999580008,0.248082642041008,0.7804037419990153,0.37648456057007124,0.8839800478450188,0.7620062474299722,43166,4804,446,1585,0.7519173579589921,0.21959625800098473,tuned_hist_gradient_boosting_model,central_valid
0.4,0.9180816383672327,0.301556794157217,0.7725258493353028,0.43378490461708596,0.8839800478450188,0.7620062474299722,44336,3634,462,1569,0.698443205842783,0.2274741506646972,tuned_hist_gradient_boosting_model,central_valid
0.45,0.9359412811743765,0.363148061653433,0.7656326932545544,0.4926342467923333,0.8839800478450188,0.7620062474299722,45243,2727,476,1555,0.6368519383465671,0.2343673067454456,tuned_hist_gradient_boosting_model,central_valid
0.5,0.9508009839803204,0.438871473354232,0.758247168882324,0.555956678700361,0.8839800478450188,0.7620062474299722,46001,1969,491,1540,0.5611285266457681,0.241752831117676,tuned_hist_gradient_boosting_model,central_valid
0.55,0.9637407251854962,0.5387624466571835,0.7459379615952733,0.6256452612017345,0.8839800478450188,0.7620062474299722,46673,1297,516,1515,0.4612375533428165,0.25406203840472674,tuned_hist_gradient_boosting_model,central_valid
0.6,0.9721405571888562,0.6350550381033023,0.7385524372230429,0.6829046209879354,0.8839800478450188,0.7620062474299722,47108,862,531,1500,0.36494496189669773,0.2614475627769572,tuned_hist_gradient_boosting_model,central_valid
0.65,0.9784004319913602,0.7371571072319202,0.7277203348104382,0.7324083250743311,0.8839800478450188,0.7620062474299722,47443,527,553,1478,0.2628428927680798,0.2722796651895618,tuned_hist_gradient_boosting_model,central_valid
0.7,0.9823603527929441,0.8277239018824871,0.7144263909404235,0.7669133192389006,0.8839800478450188,0.7620062474299722,47668,302,580,1451,0.17227609811751282,0.28557360905957657,tuned_hist_gradient_boosting_model,central_valid
0.75,0.9844003119937601,0.8897196261682243,0.7031019202363368,0.7854785478547854,0.8839800478450188,0.7620062474299722,47793,177,603,1428,0.1102803738317757,0.2968980797636632,tuned_hist_gradient_boosting_model,central_valid
0.8,0.9853402931941361,0.9326666666666666,0.6888232397833579,0.7924100821297083,0.8839800478450188,0.7620062474299722,47869,101,632,1399,0.06733333333333333,0.31117676021664203,tuned_hist_gradient_boosting_model,central_valid
0.85,0.9857402851942961,0.9673758865248226,0.671590349581487,0.7927927927927928,0.8839800478450188,0.7620062474299722,47924,46,667,1364,0.032624113475177303,0.32840965041851305,tuned_hist_gradient_boosting_model,central_valid
0.9,0.9850002999940001,0.9826676714393369,0.6420482520925652,0.7766527695056581,0.8839800478450188,0.7620062474299722,47947,23,727,1304,0.01733232856066315,0.3579517479074348,tuned_hist_gradient_boosting_model,central_valid
